analysis_set,dataset,dataset_short,subject_index,n_obs,best_AIC,best_BIC,runnerup_delta_BIC,max_BIC_weight,NLL_CostToSample,AIC_CostToSample,BIC_CostToSample,BIC_weight_CostToSample,NLL_CutOff,AIC_CutOff,BIC_CutOff,BIC_weight_CutOff,NLL_BiasedPrior,AIC_BiasedPrior,BIC_BiasedPrior,BIC_weight_BiasedPrior
face_2,Facial attractiveness dataset 2,face_2,20,32,Biased prior,Biased prior,4.48040558925813,0.900941187195116,4.07037852022107,12.1407570404421,15.0722288460416,0.0958934026834604,7.48133307860669,18.9626661572134,21.8941379628128,0.00316541012142361,1.83017572559201,7.66035145118401,10.5918232567835,0.900941187195116
face_2,Facial attractiveness dataset 2,face_2,21,38,Cut off,Cut off,3.71073925203742,0.76768979640246,9.75797952607684,23.5159590521537,26.7911313716065,0.112247262478472,7.83529792406281,19.6705958481256,22.9457681675784,0.76768979640246,9.69066755008152,23.381335100163,26.6565074196158,0.120062941119068
face_2,Facial attractiveness dataset 2,face_2,22,33,Cost to sample,Cost to sample,0.0308731191608231,0.345616402664977,9.95725008313511,23.9145001662702,26.9075152892032,0.345616402664977,10.0529912125249,24.1059824250497,27.0989975479827,0.314061355916764,9.97268664271553,23.9453732854311,26.938388408364,0.340322241418258
face_2,Facial attractiveness dataset 2,face_2,23,44,Cost to sample,Cost to sample,1.33401382537715,0.656363621166448,6.37675940379006,16.7535188075801,20.3218980754166,0.656363621166448,10.9520522915225,25.9041045830451,29.4724838508816,0.00676269884767505,7.04376631647864,18.0875326329573,21.6559119007938,0.336873679985877
face_2,Facial attractiveness dataset 2,face_2,24,28,Biased prior,Biased prior,0.999682172232024,0.549215822726878,8.49275998609103,20.9855199721821,23.6499289925325,0.333169176284337,9.53399379719636,23.0679875943927,25.7323966147431,0.117615000988786,7.99291889997502,19.98583779995,22.6502468203004,0.549215822726878
face_2,Facial attractiveness dataset 2,face_2,25,27,Cost to sample,Cost to sample,0.0540033973069995,0.459715514385644,7.81847758006658,19.6369551601332,22.2286288921418,0.459715514385644,9.41846658776186,22.8369331755237,25.4286069075324,0.0928159818785323,7.84547927872008,19.6909585574402,22.2826322894488,0.447468503735824
face_2,Facial attractiveness dataset 2,face_2,26,35,Cut off,Cut off,3.26849517054711,0.736027444236338,9.47679998516713,22.9535999703343,26.0642960933131,0.120374255329882,7.66613826261574,19.3322765252315,22.4429726482103,0.736027444236338,9.30038584788929,22.6007716957786,25.7114678187574,0.143598300433779
face_2,Facial attractiveness dataset 2,face_2,27,29,Cost to sample,Cost to sample,0.301506920347769,0.528399135814994,11.3565715201185,26.713143040237,29.4477347002099,0.528399135814994,14.784655287869,33.5693105757379,36.3039022357109,0.0171460558817301,11.5073249802924,27.0146499605848,29.7492416205577,0.454454808303276
face_2,Facial attractiveness dataset 2,face_2,28,40,Biased prior,Biased prior,2.53317838953583,0.775309909141561,7.09561331642013,18.1912266328403,21.5689855410681,0.218475446979186,10.6553785307168,25.3107570614336,28.6885159696615,0.00621464387925262,5.82902412165222,15.6580482433044,19.0358071515323,0.775309909141561
face_2,Facial attractiveness dataset 2,face_2,29,32,Biased prior,Biased prior,5.62298186534936,0.920956860310148,8.3306437930694,20.6612875861388,23.5927593917383,0.0236795438790715,7.4813330786067,18.9626661572134,21.8941379628128,0.0553635958107808,4.66984214593201,13.339684291864,16.2711560974635,0.920956860310148
face_2,Facial attractiveness dataset 2,face_2,30,24,Biased prior,Biased prior,0.934657201504905,0.604252272575874,5.94363868801658,15.8872773760332,18.2433850367291,0.378669267811614,9.04248387015448,22.084967740309,24.4410754010049,0.0170784596125123,5.47631008726413,14.9526201745283,17.3087278352241,0.604252272575874
face_2,Facial attractiveness dataset 2,face_2,31,40,Biased prior,Biased prior,2.96290996662753,0.784127633927898,9.10019313202243,22.2003862640449,25.5781451722727,0.178237480671144,10.6553785307168,25.3107570614336,28.6885159696615,0.0376348854009584,7.61873814870867,19.2374762974173,22.6152352056452,0.784127633927898
face_2,Facial attractiveness dataset 2,face_2,32,29,Biased prior,Biased prior,0.452065991547446,0.387287397731984,11.6513473988674,27.3026947977347,30.0372864577077,0.303776628299884,11.6345060034232,27.2690120068463,30.0036036668193,0.308935973968131,11.4084730076494,26.8169460152989,29.5515376752718,0.387287397731984
face_2,Facial attractiveness dataset 2,face_2,33,23,Cost to sample,Cost to sample,0.146811634417002,0.50115624690626,7.91120028763529,19.8224005752706,22.0933890071289,0.50115624690626,10.6268489177285,25.253697835457,27.5246862673153,0.033157511839096,7.98460610484379,19.9692122096876,22.2402006415459,0.465686241254644
face_2,Facial attractiveness dataset 2,face_2,34,39,Biased prior,Biased prior,2.12676962889491,0.668620151600825,7.05712542461136,18.1142508492227,21.441374141482,0.230864578667042,7.88864707010001,19.7772941402,23.1044174324593,0.100515269732133,5.99374061016391,15.9874812203278,19.3146045125871,0.668620151600825
face_2,Facial attractiveness dataset 2,face_2,35,38,Biased prior,Biased prior,2.44492016455649,0.770248886328439,6.13886007675991,16.2777201535198,19.5528924729726,0.226841970384893,10.4952550514688,24.9905101029377,28.2656824223905,0.00290914328666767,4.91639999448167,13.8327999889633,17.1079723084161,0.770248886328439
face_2,Facial attractiveness dataset 2,face_2,36,42,Biased prior,Biased prior,0.078001048169444,0.509667511293286,7.30147469626302,18.602949392526,22.0782886290928,0.490172833523021,15.3309716378947,34.6619432757893,38.137282512356,0.000159655183692686,7.2624741721783,18.5249483443566,22.0002875809233,0.509667511293286
face_2,Facial attractiveness dataset 2,face_2,37,34,Cost to sample,Cost to sample,0.927442627344121,0.613452464987051,9.10118090234481,22.2023618046896,25.2550828539219,0.613452464987051,15.8439747366754,35.6879494733509,38.7406705225832,0.000723473721543069,9.56490221601687,23.1298044320337,26.1825254812661,0.385824061291406
face_2,Facial attractiveness dataset 2,face_2,38,35,Cost to sample,Cost to sample,2.48304503909585,0.687458946668428,11.1968788490625,26.3937576981249,29.5044538211037,0.687458946668428,12.4384013686104,28.8768027372207,31.9874988601996,0.19863711041946,12.994525475715,29.98905095143,33.0997470744089,0.113903942912111
face_2,Facial attractiveness dataset 2,face_2,39,48,Cost to sample,Cost to sample,0,0.333333333333333,0,4,7.74240202181578,0.333333333333333,0,4,7.74240202181578,0.333333333333333,0,4,7.74240202181578,0.333333333333333
face_2,Facial attractiveness dataset 2,face_2,40,8,Cost to sample,Cost to sample,3.19780846503901,0.829144531546235,0.00973839921677593,4.01947679843355,4.17835988179322,0.829144531546235,5.54517744447956,15.0903548889591,15.2492379723188,0.00327054108003963,1.60864263173628,7.21728526347256,7.37616834683223,0.167584927373725
face_2,Facial attractiveness dataset 2,face_2,41,17,Biased prior,Biased prior,0.295228368237733,0.486822432210436,7.7691918077248,19.5383836154496,21.204810303562,0.420012829353636,9.27510775747613,22.5502155149523,24.2166422030647,0.0931647384359287,7.62157762360594,19.2431552472119,20.9095819353243,0.486822432210436
face_2,Facial attractiveness dataset 2,face_2,42,28,Cost to sample,Cost to sample,1.83846641128175,0.687908704972083,8.58022285988467,21.1604457197693,23.8248547401197,0.687908704972083,11.4832569120754,26.9665138241509,29.6309228445013,0.0377362843302903,9.49945606552554,22.9989121310511,25.6633211514015,0.274355010697627
face_2,Facial attractiveness dataset 2,face_2,43,35,Biased prior,Biased prior,3.33663353084259,0.841032575092267,6.40132289354584,16.8026457870917,19.9133419100705,0.158588631699493,12.4384013686104,28.8768027372208,31.9874988601996,0.00037879320824027,4.73300612812455,13.4660122562491,16.5767083792279,0.841032575092267
face_2,Facial attractiveness dataset 2,face_2,44,41,Cost to sample,Cost to sample,4.55242251116349,0.896791530442935,0.312336957446575,4.62467391489315,8.05181804830177,0.896791530442935,4.70127657031917,13.4025531406383,16.8296972740469,0.0111326676169545,2.58854821302832,9.17709642605664,12.6042405594653,0.0920758019401101
face_2,Facial attractiveness dataset 2,face_2,45,28,Biased prior,Biased prior,0.903624672842895,0.600908124225821,10.0027313662797,24.0054627325594,26.6698717529098,0.382462157955723,13.1381697563648,30.2763395127295,32.9407485330799,0.0166297178184566,9.55091902985823,23.1018380597165,25.7662470800669,0.600908124225821
face_2,Facial attractiveness dataset 2,face_2,46,35,Biased prior,Biased prior,2.15003892239523,0.6684090037881,11.0284057009621,26.0568114019242,29.1675075249031,0.103468943167603,10.2377963965339,24.4755927930678,27.5862889160466,0.228122053044297,9.16277693533628,22.3255538706726,25.4362499936514,0.6684090037881
face_2,Facial attractiveness dataset 2,face_2,47,40,Biased prior,Biased prior,4.26742020299268,0.876048151647487,6.30607478921642,16.6121495784328,19.9899084866607,0.103721659003574,7.9406097338349,19.8812194676698,23.2589783758977,0.0202301893489395,4.17236468772008,12.3447293754402,15.722488283668,0.876048151647487
face_2,Facial attractiveness dataset 2,face_2,48,28,Biased prior,Biased prior,3.9756327825999,0.865105781276019,5.22592984464808,14.4518596892962,17.1162687096466,0.118514509799835,7.20492193522728,18.4098438704546,21.074252890805,0.0163797089241457,3.23811345334813,10.4762269066963,13.1406359270467,0.865105781276019
face_2,Facial attractiveness dataset 2,face_2,49,36,Biased prior,Biased prior,4.77043656936998,0.899482841864991,8.7832153952415,21.566430790483,24.7334686673952,0.0828143779728886,10.3260953900218,24.6521907800436,27.8192286569558,0.0177027801621201,6.3979971105565,16.795994221113,19.9630320980252,0.899482841864991
face_2,Facial attractiveness dataset 2,face_2,50,28,Biased prior,Biased prior,3.34280096774029,0.815202018006421,9.90290155672733,23.8058031134547,26.4702121338051,0.153244620819112,11.4832569120754,26.9665138241509,29.6309228445013,0.0315533611744676,8.23150107285718,20.4630021457144,23.1274111660648,0.815202018006421
face_2,Facial attractiveness dataset 2,face_2,51,36,Biased prior,Biased prior,2.69425513953583,0.759294396930606,6.20701339282998,16.41402678566,19.5810646625722,0.197405898433336,7.72412958635058,19.4482591727012,22.6152970496134,0.0432997046360583,4.85988582306206,13.7197716461241,16.8868095230363,0.759294396930606
face_2,Facial attractiveness dataset 2,face_2,52,24,Biased prior,Biased prior,3.3003347909222,0.834452434804208,8.87622726041449,21.752454520829,24.1085621815249,0.160229689884652,12.2817617620178,28.5635235240356,30.9196311847315,0.00531787531114018,7.22605986495339,18.4521197299068,20.8082273906027,0.834452434804208
face_2,Facial attractiveness dataset 2,face_2,53,20,Cut off,Cut off,1.05171495908017,0.505254948584415,10.9544106277823,25.9088212555645,27.9002858026725,0.196114955223569,10.0080484707638,24.0160969415275,26.0075614886355,0.505254948584415,10.5339059503038,25.0678119006077,27.0592764477157,0.298630096192016
face_2,Facial attractiveness dataset 2,face_2,54,35,Biased prior,Biased prior,3.97530059503573,0.877635436198276,8.39720932352702,20.794418647054,23.9051147700329,0.120250971644668,12.4384013686104,28.8768027372208,31.9874988601996,0.00211359215705594,6.40955902600915,16.8191180520183,19.9298141749971,0.877635436198276
face_2,Facial attractiveness dataset 2,face_2,55,35,Cut off,Cut off,2.9951112017563,0.713267229447189,9.39029795841272,22.7805959168254,25.8912920398043,0.127191833939645,7.66613826261574,19.3322765252315,22.4429726482103,0.713267229447189,9.16369386349389,22.3273877269878,25.4380838499666,0.159540936613166
face_2,Facial attractiveness dataset 2,face_2,56,30,Biased prior,Biased prior,2.55665685556206,0.780905925480568,12.4914774647402,28.9829549294803,31.7853496928046,0.217484212322975,17.397455142543,38.794910285086,41.5973050484103,0.00160986219645714,11.2131490369591,26.4262980739182,29.2286928372426,0.780905925480568
face_2,Facial attractiveness dataset 2,face_2,57,28,Biased prior,Biased prior,2.49429448986853,0.732364625261632,10.1808536509334,24.3617073018668,27.0261163222173,0.21042541492694,11.4832569120755,26.9665138241509,29.6309228445013,0.057209959811428,8.93370640599916,21.8674128119983,24.5318218323487,0.732364625261632
face_2,Facial attractiveness dataset 2,face_2,58,36,Biased prior,Biased prior,3.73510691596669,0.804710572270728,10.8868986311986,25.7737972623971,28.9408351393094,0.0709606839197562,10.3260953900218,24.6521907800436,27.8192286569558,0.124328743809516,8.45854193203844,20.9170838640769,24.0841217409891,0.804710572270728
face_2,Facial attractiveness dataset 2,face_2,59,40,Biased prior,Biased prior,0.594990471396169,0.56134048863955,7.70286465197366,19.4057293039473,22.7834882121752,0.416894176969345,10.6553785307168,25.3107570614336,28.6885159696615,0.0217653343911048,7.40536941627557,18.8107388325511,22.188497740779,0.56134048863955
face_2,Facial attractiveness dataset 2,face_2,60,34,Biased prior,Biased prior,1.0171139609099,0.592446833098272,12.0852654126106,28.1705308252212,31.2232518744535,0.0512777212722073,10.1468176319056,24.2936352638112,27.3463563130436,0.356275445629521,9.63826065145067,23.2765213029013,26.3292423521337,0.592446833098272
face_2,Facial attractiveness dataset 2,face_2,61,31,Cost to sample,Cost to sample,1.57912089728337,0.582836127364595,12.3553618784966,28.7107237569933,31.5786981659636,0.582836127364595,13.6959037883105,31.391807576621,34.2597819855913,0.152530435302182,13.1449223271383,30.2898446542766,33.1578190632469,0.264633437333223
face_2,Facial attractiveness dataset 2,face_2,62,40,Cut off,Cut off,3.78185485895175,0.791162330883667,9.83153716331078,23.6630743266216,27.0408332348494,0.119411527269321,7.9406097338349,19.8812194676698,23.2589783758977,0.791162330883667,10.1206998490726,24.2413996981452,27.6191586063731,0.0894261418470124
face_2,Facial attractiveness dataset 2,face_2,63,31,Biased prior,Biased prior,2.19484633151841,0.604237156808449,11.958944924299,27.917889848598,30.7858642575683,0.194110811050521,11.9208305124431,27.8416610248862,30.7096354338565,0.20165203214103,10.8234073466839,25.6468146933678,28.514789102338,0.604237156808449
face_2,Facial attractiveness dataset 2,face_2,64,31,Biased prior,Biased prior,1.70743050195605,0.636969055613241,8.77254272936938,21.5450854587388,24.4130598677091,0.271240484783175,9.85604018812949,23.712080376259,26.5800547852293,0.0917904596035846,7.91882747839136,19.8376549567827,22.705629365753,0.636969055613241
face_2,Facial attractiveness dataset 2,face_2,65,37,Cost to sample,Cost to sample,0.338052886730733,0.527684368191381,9.68994889893495,23.3798977978699,26.6017336231584,0.527684368191381,12.6740357949629,29.3480715899258,32.5699074152142,0.0266932686041324,9.85897534230032,23.7179506846006,26.9397865098891,0.445622363204487
face_2,Facial attractiveness dataset 2,face_2,66,30,Biased prior,Biased prior,1.80319613136818,0.605584623786955,9.24912545529911,22.4982509105982,25.3006456739225,0.245819185177376,9.75248920174345,23.5049784034869,26.3073731668112,0.148596191035669,8.34752738961502,20.69505477923,23.4974495425543,0.605584623786955
face_2,Facial attractiveness dataset 2,face_2,67,24,Biased prior,Biased prior,3.559865987341,0.853770421917533,9.3335344364203,22.6670688728406,25.0231765335365,0.143987909923002,13.4960434708514,30.9920869417028,33.3481946023987,0.00224166815946546,7.5536014427498,19.1072028854996,21.4633105461955,0.853770421917533
face_2,Facial attractiveness dataset 2,face_2,68,31,Biased prior,Biased prior,4.66991597643297,0.889282349167541,10.669021397895,25.3380427957901,28.2060172047604,0.0860954702734548,11.9208305124431,27.8416610248862,30.7096354338565,0.0246221805590046,8.33406340967856,20.6681268193571,23.5361012283274,0.889282349167541
face_2,Facial attractiveness dataset 2,face_2,69,38,Biased prior,Biased prior,6.6886359831113,0.956815234378027,3.34830381372068,10.6966076274414,13.9717799468941,0.0337605281457076,4.62431130176635,13.2486226035327,16.5237949229855,0.00942423747626549,0.00398582216502809,4.00797164433006,7.28314396378283,0.956815234378027
face_2,Facial attractiveness dataset 2,face_2,70,29,Biased prior,Biased prior,2.80735445477977,0.72768359510919,10.2931338788186,24.5862677576372,27.3208594176102,0.0935304863580401,9.64523221504488,23.2904644300898,26.0250560900627,0.17878591853277,8.241554987655,20.48310997531,23.2177016352829,0.72768359510919
face_2,Facial attractiveness dataset 2,face_2,71,40,Biased prior,Biased prior,3.97862303076011,0.814920582889263,8.35565173416325,20.7113034683265,24.0890623765544,0.0736067805461257,7.9406097338349,19.8812194676698,23.2589783758977,0.111472636564612,5.95129821845485,15.9025964369097,19.2803553451376,0.814920582889263
face_2,Facial attractiveness dataset 2,face_2,72,42,Cut off,Cut off,0.0170275418105623,0.340993172432441,0.0607189786760642,4.12143795735213,7.59677719391887,0.320904469558076,0,4,7.47533923656674,0.340993172432441,0.00851377090528097,4.01702754181056,7.4923667783773,0.338102358009483
face_2,Facial attractiveness dataset 2,face_2,73,26,Biased prior,Biased prior,1.66937283361872,0.550950102873409,9.16813073304975,22.3362614660995,24.8524545421425,0.239118161860246,9.29830615618376,22.5966123123675,25.1128053884105,0.209931735266345,8.33344431624039,20.6668886324808,23.1830817085237,0.550950102873409
face_2,Facial attractiveness dataset 2,face_2,74,23,Biased prior,Biased prior,1.12832991947041,0.608815411271447,8.58324824293332,21.1664964858666,23.4374849177249,0.346315483163306,10.6268489177285,25.253697835457,27.5246862673153,0.0448691055652466,8.01908328319812,20.0381665663962,22.3091549982545,0.608815411271447
face_2,Facial attractiveness dataset 2,face_2,75,31,Biased prior,Biased prior,5.66813328061253,0.92162340084955,9.05072344656166,22.1014468931233,24.9694213020936,0.0541669010874065,9.85604018812949,23.712080376259,26.5800547852293,0.0242096980630431,6.21665680625539,16.4333136125108,19.3012880214811,0.92162340084955
